;; Experiment Time: Wed Nov 14 17:43:08 PST 2012
;; Number of Subjects Used: 10
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.dollarChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.dragTimes.1,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.dragTimes.1,period.2.dragTimes.2,period.2.dragTimes.3,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.dragTimes.1,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.dragTimes.1,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.dragTimes.1,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.dragTimes.1,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.dragTimes.1,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.percentChoices.0,period.0.dragTimes.2,period.0.dragTimes.3,period.1.dragTimes.2,period.1.dragTimes.3,period.1.dragTimes.4,period.2.dragTimes.4,period.3.dragTimes.2,period.3.dragTimes.3,period.3.dragTimes.4,period.3.dragTimes.5,period.3.dragTimes.6,period.3.dragTimes.7,period.5.dragTimes.1,period.5.dragTimes.2,period.6.dragTimes.2,period.1.percentChoices.0,period.1.dollarChoices.0,period.4.dragTimes.2,period.4.dragTimes.3,period.6.dragTimes.3,period.6.dragTimes.4,period.7.dragTimes.2,period.8.dragTimes.2,period.9.dragTimes.2,period.7.dragTimes.3,period.2.percentChoices.0,period.3.percentChoices.0,period.5.dollarChoices.0,period.6.percentChoices.0,period.7.dollarChoices.0,period.9.percentChoices.0,period.0.dragTimes.4,period.0.dragTimes.5,period.0.dragTimes.6,period.0.dragTimes.7,period.0.dragTimes.8,period.0.dragTimes.9,period.0.dragTimes.10,period.8.dragTimes.3,period.8.dragTimes.4,period.8.dragTimes.5,period.8.dragTimes.6,period.9.dragTimes.3,period.3.dollarChoices.0,period.4.percentChoices.0,period.8.percentChoices.0,period.5.dragTimes.3,period.5.dragTimes.4,period.2.dollarChoices.0,period.4.dollarChoices.0,period.5.percentChoices.0,period.6.dollarChoices.0,period.7.percentChoices.0,period.8.dollarChoices.0,period.7.dragTimes.4,period.9.dollarChoices.0,period.6.percentChoices.1,period.9.dragTimes.4,period.7.dragTimes.5,period.0.dollarChoices.1,period.8.dollarChoices.1,period.6.dollarChoices.1,period.5.percentChoices.1,period.9.dragTimes.5,period.0.percentChoices.1,period.4.percentChoices.1,period.4.dollarChoices.1,period.5.dollarChoices.1,period.2.dragTimes.5,period.7.dollarChoices.1,period.4.dragTimes.4,period.3.dollarChoices.1,period.9.dollarChoices.1,period.1.dragTimes.5,period.0.betTime,period.0.betResult,period.1.betTime,period.1.betResult,period.3.betTime,period.3.betResult,period.4.dragTimes.5,period.4.betTime,period.4.betResult,period.9.dragTimes.6,period.2.betTime,period.2.betResult,period.5.betTime,period.5.betResult,period.6.betTime,period.6.betResult,period.7.betTime,period.7.betResult,period.8.betTime,period.8.betResult,period.9.betTime,period.9.betResult,period.8.percentChoices.1,period.2.percentChoices.1,period.6.dragTimes.5,period.6.dragTimes.6,period.6.dragTimes.7,period.6.dragTimes.8,period.6.dragTimes.9,period.6.dragTimes.10,period.7.percentChoices.1,period.1.percentChoices.1,period.2.dollarChoices.1,period.3.percentChoices.1,period.4.view.0.index,period.4.view.0.time,period.8.view.0.index,period.8.view.0.time,period.9.percentChoices.1,period.7.dragTimes.6,period.7.dragTimes.7,period.1.dollarChoices.1,period.1.dragTimes.6,period.0.percentChoices.2,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,
13,0,0,3,0.0,3,false,0.8863636,2.1136365,0.29545453,0.7045455,,N/A,1,3432,4118,0.06340909,-0.7876519,-0.88863295,false,0.57608104,1.9654529,0.22666667,0.7733333,percent,0,1155,3417,0.058963586,-0.5725556,-0.99388033,false,0.4407484,1.7968972,0.1969697,0.80303025,percent,0,1014,N/A,N/A,N/A,0.053906914,-0.5336682,-1.2108228,false,0.41009504,1.572031,0.20689656,0.79310346,percent,0,1045,2699,0.04716093,0.08835099,0.21544027,false,0.60796493,1.5199122,0.2857143,0.7142857,percent,0,1264,2512,0.045597367,0.41335905,0.6799061,false,1.0583802,1.707065,0.38271603,0.61728394,percent,0,1420,0.05121195,0.80805844,0.76348597,false,2.0654342,1.963855,0.5126051,0.4873949,percent,0,1217,N/A,0.05891565,-0.089813955,-0.043484297,false,1.4916431,2.5086727,0.37288135,0.6271187,percent,0,1544,N/A,0.07526018,0.4355604,0.2920004,false,1.7986227,2.782775,0.39259258,0.60740745,percent,0,1248,N/A,0.08348325,1.9526901,1.0856586,false,3.0255127,5.1671677,0.3692946,0.6307054,percent,0,4009,6084,0.15501502,0.5286093,0.17471725,8.925294,2543,5897,7800,N/A,N/A,N/A,N/A,4649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
13,0,0,4,6.024952,4,false,1.2272727,1.7727273,0.4090909,0.59090906,,2543,1,1575,3635,0.053181816,-1.090595,-0.88863295,false,0.54042554,1.7901595,0.23188408,0.76811594,dollar,0,1263,3104,0.053704783,-0.5371183,-0.99388033,false,0.30658442,1.7373116,0.15,0.85,dollar,0,1092,4633,N/A,N/A,0.05211935,-0.3712194,-1.2108228,false,0.6497235,1.231055,0.34545454,0.6545455,dollar,0,1108,3401,0.03693165,0.1399766,0.21544027,false,1.1899476,0.8839612,0.57377046,0.42622954,dollar,0,1076,3837,0.026518835,0.8090526,0.6799061,false,1.1203054,2.1387649,0.34375,0.65625,dollar,0,967,0.06416295,0.85533744,0.76348597,false,1.0839566,3.5228586,0.23529413,0.76470584,dollar,0,1014,4024,0.105685756,-0.04713509,-0.043484297,false,0.5109171,4.155459,0.10948906,0.8905109,dollar,0,1076,5663,0.12466376,0.14918801,0.2920004,false,0.3400201,4.6242733,0.06849315,0.9315068,dollar,0,1186,4883,0.1387282,0.36914572,1.0856586,false,0.50911176,5.2608213,0.0882353,0.9117647,dollar,0,1388,5928,0.15782464,0.088950604,0.17471725,6.024952,N/A,5460,8330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3167,N/A,6068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
13,0,0,5,0.0,5,false,2.6931818,0.30681825,0.89772725,0.10227275,,1607,1,2793,7348,0.009204547,-2.39325,-0.88863295,false,1.1184692,0.30503702,0.7857143,0.21428569,dollar,0,920,2199,0.00915111,-1.1116246,-0.99388033,false,0.55480057,0.17337513,0.76190484,0.2380952,dollar,0,936,1373,1809,6037,0.0052012536,-0.6717652,-1.2108228,false,0.17194016,0.17194016,0.5,0.5,dollar,0,1467,1872,0.0051582046,0.037042834,0.21544027,false,0.2839086,0.1064657,0.7272728,0.27272722,dollar,0,1295,N/A,0.0031939708,0.19303118,0.6799061,false,0.53600633,0.13400155,0.8,0.19999996,dollar,0,1060,0.0040200464,0.4092333,0.76348597,false,1.2542547,0.03389883,0.9736842,0.02631583,dollar,0,1014,4196,0.0010169649,-0.054540385,-0.043484297,false,0.24029425,0.99550474,0.19444445,0.8055556,dollar,0,874,2215,0.029865142,0.07016602,0.2920004,false,1.0777191,0.26942968,0.8000001,0.19999994,dollar,0,983,2387,0.00808289,1.170035,1.0856586,false,2.6528094,0.81624913,0.76470584,0.23529413,dollar,0,1061,3744,0.024487473,0.46349156,0.17471725,3.9999924,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1887,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
13,0,0,6,0.0,6,false,0.8863636,2.1136365,0.29545453,0.7045455,,N/A,1,2652,2870,0.06340909,-0.7876519,-0.88863295,false,1.1521621,1.3893719,0.45333335,0.5466667,percent,0,1778,3244,0.041681156,-1.1451112,-0.99388033,false,0.57413995,1.2833717,0.3090909,0.6909091,percent,0,1388,4290,N/A,N/A,0.03850115,-0.6951817,-1.2108228,false,1.1536347,0.33930433,0.77272725,0.22727273,percent,0,1076,4056,0.010179129,0.24853937,0.21544027,false,1.2668664,0.5135946,0.71153843,0.2884616,percent,0,1248,3729,0.015407839,0.8613502,0.6799061,false,1.7359523,1.2934548,0.5730337,0.4269663,percent,0,1170,0.03880364,1.3253752,0.76348597,false,3.0546641,2.002502,0.60402685,0.39597315,percent,0,1076,2558,0.060075056,-0.13282992,-0.043484297,false,3.8337424,1.1535156,0.76870745,0.23129255,percent,0,1201,5818,0.034605466,1.1194544,0.2920004,false,3.330893,2.9910064,0.5268817,0.4731183,percent,0,1123,4384,0.08973019,3.6162126,1.0856586,false,11.246014,1.6987934,0.8687664,0.13123359,percent,0,1264,6334,0.0509638,1.9648726,0.17471725,15.14274,6770,7878,8564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
13,0,0,7,0.0,7,false,3.0,0.0,1.0,0.0,,N/A,1,1388,1856,0.0,-2.6658988,-0.88863295,false,1.2336526,0.0,1.0,0.0,percent,0,1404,1762,0.0,-1.2261031,-0.99388033,false,0.45662126,0.0,1.0,0.0,percent,0,1404,2402,N/A,N/A,0.0,-0.55288744,-1.2108228,false,0.13605122,0.0,1.0,0.0,percent,0,1185,1560,0.0,0.029310912,0.21544027,false,0.13500722,0.0337518,0.8,0.19999999,percent,0,1716,5491,0.001012554,0.091792226,0.6799061,false,0.1338787,0.16734837,0.44444445,0.5555556,percent,0,2403,0.005020451,0.1022145,0.76348597,false,0.22981906,0.22981906,0.5,0.5,percent,0,1294,N/A,0.0068945717,-0.009993521,-0.043484297,false,0.1405395,0.31621385,0.30769232,0.69230765,percent,0,1076,1576,0.009486415,0.041037593,0.2920004,false,0.13703926,0.37685794,0.26666668,0.73333335,percent,0,1248,N/A,0.011305738,0.14877784,1.0856586,false,0.44877708,0.34521317,0.5652174,0.43478262,percent,0,1435,5522,0.010356395,0.0784091,0.17471725,0.8900224,3307,2667,3915,3042,N/A,N/A,N/A,2386,N/A,N/A,N/A,N/A,N/A,4181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
13,0,0,8,0.0,8,false,2.6931818,0.30681825,0.89772725,0.10227275,,N/A,1,1810,3885,0.009204547,-2.39325,-0.88863295,false,1.0167902,0.4067161,0.7142857,0.2857143,percent,0,1389,2247,0.012201483,-1.0105678,-0.99388033,false,0.5878082,0.20746171,0.73913044,0.26086956,percent,0,983,N/A,N/A,N/A,0.0062238513,-0.71173155,-1.2108228,false,0.28278127,0.10604295,0.72727275,0.27272722,percent,0,1139,N/A,0.0031812885,0.060922474,0.21544027,false,0.2957068,0.16428155,0.64285713,0.35714284,percent,0,1654,N/A,0.0049284464,0.20105286,0.6799061,false,0.30798173,0.44486248,0.4090909,0.59090906,percent,0,1513,0.013345874,0.23513973,0.76348597,false,0.37301934,0.7460387,0.33333334,0.6666667,percent,0,1216,N/A,0.02238116,-0.016220484,-0.043484297,false,0.30697265,0.81859374,0.27272728,0.72727275,percent,0,1295,N/A,0.024557812,0.08963614,0.2920004,false,0.47456965,0.7796501,0.3783784,0.6216216,percent,0,874,N/A,0.023389501,0.5152206,1.0856586,false,0.57758814,1.630837,0.26153848,0.73846155,percent,0,1045,N/A,0.04892511,0.10091461,0.17471725,2.3676174,858,5258,N/A,2871,4712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
13,0,0,9,0.0,9,false,2.3863637,0.61363626,0.79545456,0.20454542,,3994,2,7098,9033,0.018409086,-2.1206014,-0.88863295,false,1.0984578,0.5149021,0.68085104,0.31914893,percent,1,5538,N/A,0.015447063,-1.0917356,-0.99388033,false,0.53538847,0.40154135,0.5714286,0.42857143,dollar,2,2590,4166,N/A,N/A,0.01204624,-0.6482606,-1.2108228,true,0.16856109,0.40454656,0.29411766,0.7058823,dollar,2,N/A,N/A,N/A,N/A,N/A,false,0.06742443,0.50568324,0.11764706,0.88235295,dollar,2,4633,N/A,0.015170497,0.04584228,0.6799061,true,0.13766924,0.5162597,0.21052632,0.7894737,dollar,2,N/A,N/A,N/A,N/A,false,0.4818423,0.17208657,0.7368421,0.26315793,dollar,2,3822,N/A,0.0051625967,-0.020952573,-0.043484297,false,0.26887915,0.3697088,0.42105263,0.57894737,dollar,2,936,5585,0.011091264,0.078512825,0.2920004,false,0.37042856,0.37042856,0.5,0.5,dollar,2,2028,N/A,0.011112857,0.40215895,1.0856586,false,0.806468,0.6720567,0.54545456,0.45454547,dollar,2,6162,N/A,0.0201617,0.14090388,0.17471725,1.6526487,10624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1950,2714,5320,796,4914,2637,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5148,1981,187,N/A,N/A,5710,3869,1982,3105,218,3869,N/A,5367,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
14,0,0,0,0.0,0,false,0.75,2.25,0.25,0.75,,N/A,1,2730,4758,0.067499995,-0.32244515,-0.42992687,false,0.4056025,2.399815,0.14457831,0.8554217,percent,0,1186,4399,0.07199445,-0.08505523,-0.20970094,false,0.6830934,2.1175895,0.24390244,0.7560975,percent,0,1139,4228,N/A,N/A,0.06352768,0.7101012,1.0395374,false,0.5778374,3.535005,0.14049587,0.8595041,percent,0,1295,1622,0.10605015,0.06712035,0.116157845,false,0.2042889,4.0857778,0.04761905,0.95238096,percent,0,717,4758,0.12257333,-0.04091007,-0.20025596,false,0.6444632,3.731103,0.14728682,0.8527132,percent,0,951,0.11193308,0.14413187,0.22364639,false,0.5090168,4.140003,0.10948905,0.8905109,percent,0,1248,1763,0.12420009,-0.03711321,-0.07291156,false,0.37490433,4.362523,0.07913669,0.92086333,percent,0,1216,4539,0.13087569,-0.2826399,-0.7538987,false,0.954412,3.7153897,0.20437956,0.79562044,percent,0,1778,2324,0.11146169,-0.14487228,-0.15179218,false,0.9158027,3.7310479,0.1970803,0.8029197,percent,0,780,5788,0.111931436,-0.25934976,-0.28319392,4.532921,1903,N/A,N/A,N/A,N/A,N/A,N/A,5226,N/A,N/A,N/A,N/A,N/A,3182,N/A,3775,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3011,3416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
14,0,0,1,0.0,1,false,0.7840909,2.215909,0.26136363,0.7386363,,N/A,1,1747,2340,0.06647727,-0.33710173,-0.42992687,false,0.81731176,1.9751701,0.29268292,0.70731705,percent,0,1919,2387,0.059255105,-0.17139104,-0.20970094,false,0.7169569,1.9801667,0.2658228,0.73417723,percent,0,1685,N/A,N/A,N/A,0.059405,0.7453036,1.0395374,false,0.81341213,3.2536483,0.2,0.79999995,percent,0,999,N/A,0.097609445,0.0944842,0.116157845,false,0.9138987,3.350962,0.21428572,0.78571427,percent,0,874,3869,0.10052886,-0.18301366,-0.20025596,false,0.7112118,3.4883246,0.16935484,0.8306452,percent,0,1810,0.10464974,0.15905996,0.22364639,false,0.8829041,3.5995321,0.1969697,0.8030303,percent,0,1201,1919,0.10798596,-0.06437392,-0.07291156,false,0.81714386,3.711195,0.18045112,0.81954885,percent,0,1389,N/A,0.111335844,-0.6160437,-0.7538987,false,0.5428413,3.6641788,0.12903225,0.87096775,percent,0,1342,2574,0.10992536,-0.08239907,-0.15179218,false,0.7124032,3.528092,0.168,0.83199996,percent,0,1295,3916,0.105842754,-0.20174825,-0.28319392,4.1706405,1030,N/A,N/A,3011,3557,3994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3354,4118,3182,N/A,N/A,N/A,N/A,3713,4664,N/A,N/A,5507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
14,0,0,2,0.0,2,false,2.3181818,0.68181825,0.77272725,0.22727275,,N/A,1,1685,2325,0.020454546,-0.9966486,-0.42992687,false,1.2242113,0.9861702,0.5538462,0.44615382,percent,0,1342,N/A,0.029585104,-0.25671828,-0.20970094,false,1.0552497,0.9531288,0.5254237,0.4745763,percent,0,1217,3042,N/A,N/A,0.028593864,1.0969715,1.0395374,false,2.2710552,1.6948171,0.5726496,0.4273504,percent,0,1591,2480,0.05084451,0.2638009,0.116157845,false,2.4210153,1.8754344,0.56349206,0.43650794,percent,0,1170,2699,0.05626303,-0.48482275,-0.20025596,false,1.9736893,1.9396603,0.5043478,0.4956522,percent,0,874,0.05818981,0.4414085,0.22364639,false,2.4206138,2.045589,0.54198474,0.45801526,percent,0,1498,2839,0.06136767,-0.17649072,-0.07291156,false,2.4169734,1.940387,0.5546875,0.4453125,percent,0,1560,N/A,0.05821161,-1.822153,-0.7538987,false,1.3975,1.7383535,0.44565222,0.5543478,percent,0,1358,N/A,0.052150603,-0.21212958,-0.15179218,false,1.3936225,1.5975672,0.4659091,0.5340909,percent,0,3307,N/A,0.047927015,-0.39466542,-0.28319392,2.6954126,2933,3698,N/A,N/A,N/A,N/A,N/A,4181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
