;; Experiment Time: Tue Nov 27 16:21:52 PST 2012
;; Number of Subjects Used: 10
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.percentChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.dragTimes.2,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.dragTimes.1,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.dragTimes.1,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.dragTimes.1,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.dragTimes.1,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.dragTimes.1,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.dragTimes.1,period.7.dragTimes.2,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.dragTimes.1,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.dragTimes.1,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.dollarChoices.0,period.2.dragTimes.2,period.5.dragTimes.2,period.8.dragTimes.2,period.1.dragTimes.2,period.2.dragTimes.3,period.4.dragTimes.2,period.4.dragTimes.3,period.4.dragTimes.4,period.5.dragTimes.3,period.6.dragTimes.2,period.6.dragTimes.3,period.6.dragTimes.4,period.7.dragTimes.3,period.8.dragTimes.3,period.9.dragTimes.2,period.9.dragTimes.3,period.0.dragTimes.3,period.0.dragTimes.4,period.0.dragTimes.5,period.0.dragTimes.6,period.0.dragTimes.7,period.1.percentChoices.0,period.1.dollarChoices.0,period.1.dragTimes.3,period.2.percentChoices.0,period.2.dollarChoices.0,period.3.dragTimes.2,period.3.dragTimes.3,period.3.dragTimes.4,period.7.dragTimes.4,period.7.dragTimes.5,period.7.dragTimes.6,period.0.percentChoices.1,period.2.dollarChoices.1,period.4.percentChoices.0,period.6.dragTimes.5,period.2.dragTimes.4,period.2.dragTimes.5,period.2.dragTimes.6,period.2.dragTimes.7,period.9.dragTimes.4,period.1.dragTimes.4,period.8.dragTimes.4,period.0.dragTimes.8,period.0.dragTimes.9,period.0.dragTimes.10,period.0.dragTimes.11,period.0.dragTimes.12,period.0.dragTimes.13,period.0.dragTimes.14,period.0.dragTimes.15,period.0.dragTimes.16,period.0.dragTimes.17,period.0.dragTimes.18,period.0.dragTimes.19,period.0.dragTimes.20,period.0.dragTimes.21,period.0.dragTimes.22,period.0.dragTimes.23,period.8.dragTimes.5,period.8.dragTimes.6,period.1.dragTimes.5,period.5.percentChoices.0,period.3.percentChoices.0,period.5.dragTimes.4,period.5.dragTimes.5,period.3.dragTimes.5,period.9.dragTimes.5,period.9.dragTimes.6,period.9.dragTimes.7,period.0.dollarChoices.1,period.9.percentChoices.0,period.6.dragTimes.6,period.5.betTime,period.5.betResult,period.0.betTime,period.0.betResult,period.4.betTime,period.4.betResult,period.7.betTime,period.7.betResult,period.9.betTime,period.9.betResult,period.1.betTime,period.1.betResult,period.3.betTime,period.3.betResult,period.6.betTime,period.6.betResult,period.8.betTime,period.8.betResult,period.2.betTime,period.2.betResult,period.8.dragTimes.7,period.6.dragTimes.7,period.9.dollarChoices.0,period.8.view.0.index,period.8.view.0.time,period.4.view.0.index,period.4.view.0.time,period.4.dragTimes.5,period.4.dragTimes.6,period.8.percentChoices.0,period.8.dollarChoices.0,period.7.dragTimes.7,period.7.dragTimes.8,period.6.dragTimes.8,period.6.dragTimes.9,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,period.8.dragTimes.8,period.8.dragTimes.9,
8,0,0,6,0.0,6,false,2.25,0.75,0.75,0.25,,N/A,1,1747,3135,N/A,0.022499999,-0.33238122,-0.14772499,false,1.9672902,0.74621344,0.725,0.27499998,dollar,0,1310,N/A,0.022386402,0.0579811,0.02947257,false,2.3516665,0.44306755,0.84146345,0.15853657,dollar,0,1670,N/A,0.013292026,0.55464363,0.23585132,false,1.7677615,1.6657751,0.5148515,0.4851485,dollar,0,983,N/A,0.04997325,-1.2399752,-0.70143807,false,2.1830158,0.40931535,0.8421053,0.1578947,dollar,0,1076,1872,0.01227946,0.7461265,0.341787,false,2.84956,0.6445434,0.81553394,0.18446603,dollar,0,951,1591,0.019336302,-2.1515749,-0.75505507,false,1.1203945,0.882735,0.55932206,0.44067797,dollar,0,1186,N/A,0.02648205,0.19304363,0.1722997,false,1.5953534,0.6449301,0.7121212,0.2878788,dollar,0,843,N/A,N/A,0.019347902,0.9796472,0.61406285,false,3.1352642,0.47710562,0.86792445,0.13207552,dollar,0,920,1388,0.014313168,1.0026724,0.3198048,false,4.058014,0.75022125,0.8439716,0.1560284,dollar,0,905,1576,0.022506637,3.704077,0.91278076,10.882216,2496,N/A,2184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
8,0,0,7,0.0,7,false,2.6931818,0.30681825,0.89772725,0.10227275,,4914,1,2043,2823,3791,0.009204547,-0.39785025,-0.14772499,false,2.3009677,0.3383777,0.8717948,0.12820517,percent,0,1341,1903,0.010151331,0.06781543,0.02947257,false,2.2765942,0.4417274,0.8374999,0.16250005,percent,0,1061,3729,0.0132518215,0.5369377,0.23585132,false,2.6220195,0.71509624,0.78571427,0.21428572,percent,0,1233,6038,0.021452887,-1.8391843,-0.70143807,false,1.5614963,0.47523808,0.76666665,0.23333336,percent,0,1404,N/A,0.014257142,0.53369915,0.341787,false,2.0409415,0.64629817,0.75949365,0.24050634,percent,0,983,2839,0.019388944,-1.5410233,-0.75505507,false,1.1848218,0.4400766,0.7291667,0.27083328,percent,0,1170,2121,0.0132022975,0.20414445,0.1722997,false,1.3533726,0.5075147,0.72727275,0.27272728,percent,0,1155,1701,N/A,0.015225441,0.8310558,0.61406285,false,2.038429,0.9852407,0.6741573,0.3258427,percent,0,1186,6006,0.02955722,0.65189934,0.3198048,false,2.4566317,1.3647954,0.64285713,0.35714287,percent,0,1731,5631,0.04094386,2.242366,0.91278076,7.5257993,N/A,N/A,N/A,N/A,4009,N/A,N/A,N/A,N/A,N/A,2621,4524,N/A,N/A,N/A,N/A,N/A,5600,10124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
8,0,0,8,8.334914,8,false,3.0,0.0,1.0,0.0,,2527,1,3120,3713,4774,0.0,-0.44317496,-0.14772499,false,2.588005,0.0,1.0,0.0,percent,0,1092,3729,0.0,0.07627516,0.02947257,false,2.6654153,0.0,1.0,0.0,percent,0,1029,2948,0.0,0.6286417,0.23585132,false,3.3743787,0.0,1.0,0.0,percent,0,764,3463,0.0,-2.3669176,-0.70143807,false,1.6732589,0.0,1.0,0.0,percent,0,858,2901,0.0,0.57189816,0.341787,false,2.3550458,0.0,1.0,0.0,percent,0,890,1420,0.0,-1.7781893,-0.75505507,false,1.1068356,0.0,1.0,0.0,percent,0,1560,2028,0.0,0.19070745,0.1722997,false,1.3149581,0.0,1.0,0.0,percent,0,1357,3182,N/A,0.0,0.8074669,0.61406285,false,2.4299426,0.0,1.0,0.0,percent,0,1311,3417,0.0,0.7771073,0.3198048,false,3.3456883,0.0,1.0,0.0,percent,0,999,1467,0.0,3.05388,0.91278076,8.334914,N/A,N/A,3292,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3885,N/A,N/A,N/A,N/A,3448,N/A,6193,7894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
8,0,0,9,0.0,9,false,2.1136363,0.88636374,0.70454544,0.2954546,,1544,1,2059,5444,N/A,0.026590912,-0.31223688,-0.14772499,false,2.0606868,0.67563486,0.75308645,0.24691354,percent,0,905,5008,0.020269046,0.06073374,0.02947257,false,1.9693644,0.84886384,0.6987952,0.3012048,percent,0,952,3947,0.025465915,0.46447718,0.23585132,false,2.4150884,0.9524293,0.7171717,0.2828283,percent,0,874,1997,0.028572878,-1.6940349,-0.70143807,false,0.61272454,1.5658517,0.28125,0.71875,percent,0,858,2793,0.04697555,0.20942129,0.341787,false,1.2545599,1.2206529,0.5068493,0.4931507,percent,0,983,3354,0.03661959,-0.9472618,-0.75505507,false,0.5472286,1.2996678,0.2962963,0.7037037,percent,0,1248,3806,0.038990036,0.09428732,0.1722997,false,1.4157444,0.5730394,0.7118644,0.2881356,percent,0,748,2948,5678,0.017191183,0.86935604,0.61406285,false,2.5583127,0.64810586,0.79787236,0.20212765,percent,0,874,2075,0.019443175,0.81816065,0.3198048,false,3.5427516,0.64723325,0.8455285,0.1544715,percent,0,998,3291,0.019416997,3.2337554,0.91278076,9.492496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3495,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,0,0.0,0,false,1.9431818,1.0568182,0.64772725,0.35227275,,1529,1,2262,6396,N/A,0.031704545,-0.46488622,-0.2392397,false,1.3261248,1.2921215,0.5064935,0.4935065,percent,0,764,3385,0.038763646,-0.82021016,-0.6185015,false,1.0567571,0.9885794,0.51666665,0.48333338,percent,0,718,1217,0.02965738,-0.53919935,-0.51023966,false,0.6408284,1.0118343,0.3877551,0.6122449,percent,0,1638,4134,0.030355027,-0.049407683,-0.07709971,false,0.8177333,0.8177333,0.5,0.5,percent,0,951,N/A,0.024531998,-0.20372875,-0.24913839,false,0.706204,0.7734615,0.47727272,0.52272725,percent,0,812,3885,0.023203844,-1.0804278,-1.5299089,false,0.47479883,0.47479883,0.5,0.5,percent,0,936,1513,0.014243964,0.18805803,0.3960794,false,0.68262166,0.51196617,0.5714286,0.4285714,percent,0,1186,3260,5772,0.0153589845,0.057000753,0.0835027,false,0.7204675,0.5489276,0.5675676,0.4324324,percent,0,827,1404,0.016467828,-0.6307543,-0.87547916,false,0.4154818,0.4501053,0.48,0.52000004,percent,0,967,4399,0.013503159,0.07341152,0.17669009,0.9593868,N/A,3666,N/A,1981,N/A,N/A,N/A,N/A,N/A,N/A,5242,N/A,N/A,N/A,4430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,1,0.0,1,false,1.3636364,1.6363636,0.45454547,0.54545456,,N/A,1,1887,N/A,N/A,0.049090907,-0.32623595,-0.2392397,false,0.7834041,1.9755406,0.28395063,0.7160494,dollar,0,1092,3214,0.059266217,-0.48453662,-0.6185015,false,1.4331722,1.0236945,0.5833333,0.4166667,dollar,0,1404,2106,0.030710835,-0.7312613,-0.51023966,false,0.95740634,0.95740634,0.5,0.5,dollar,0,1436,3339,0.02872219,-0.073815756,-0.07709971,false,1.3958584,0.47663462,0.74545455,0.25454548,dollar,0,967,3385,0.014299038,-0.3477619,-0.24913839,false,1.1670622,0.41190422,0.7391305,0.26086953,dollar,0,1185,1622,0.012357126,-1.7854987,-1.5299089,false,0.40619698,0.27079794,0.6,0.39999995,dollar,0,1544,2761,0.008123938,0.16088626,0.3960794,false,0.64492244,0.23760301,0.7307692,0.26923078,dollar,0,1514,N/A,N/A,0.00712809,0.053852767,0.0835027,false,0.7431432,0.20267546,0.78571427,0.21428575,dollar,0,1716,N/A,0.0060802638,-0.6506064,-0.87547916,false,0.41471645,0.10367909,0.8,0.19999996,dollar,0,1560,2044,0.0031103727,0.07327629,0.17669009,0.6016545,1045,2761,2387,N/A,N/A,3494,3916,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,2,0.0,2,false,1.4659091,1.5340909,0.48863637,0.5113636,,N/A,1,3167,5148,6225,0.046022724,-0.35070366,-0.2392397,false,0.99111694,1.7429986,0.3625,0.6375,dollar,0,2511,3947,0.052289955,-0.6130073,-0.6185015,false,0.43884495,1.890409,0.1884058,0.8115942,dollar,0,967,2574,0.05671227,-0.2239161,-0.51023966,false,1.4283764,0.78220606,0.64615387,0.35384613,dollar,0,858,3666,0.023466181,-0.11012741,-0.07709971,false,0.57423836,1.5538213,0.26984128,0.73015875,dollar,0,764,3322,0.04661464,-0.14306481,-0.24913839,false,0.3413398,1.7066989,0.16666667,0.8333333,dollar,0,1201,6256,0.051200967,-0.52221876,-1.5299089,false,0.40707085,1.424748,0.22222222,0.7777778,dollar,0,1997,N/A,0.04274244,0.16123237,0.3960794,false,1.3249723,0.7474202,0.6393443,0.36065573,dollar,0,2652,3838,5257,0.022422606,0.11063877,0.0835027,false,1.7341604,0.47604394,0.7846154,0.21538459,dollar,0,2200,N/A,0.014281318,-1.5182213,-0.87547916,false,0.26952994,0.9433547,0.22222224,0.7777778,dollar,0,1092,5195,0.028300641,0.04762327,0.17669009,1.293275,4524,N/A,N/A,N/A,5585,N/A,5428,5959,N/A,N/A,N/A,N/A,N/A,5866,N/A,N/A,N/A,8705,N/A,N/A,N/A,N/A,N/A,N/A,6474,N/A,N/A,4930,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,3,0.0,3,false,2.0113637,0.98863626,0.67045456,0.3295454,,N/A,1,1451,1731,2184,0.029659087,-0.48119804,-0.2392397,false,2.3313878,0.27030587,0.89610386,0.10389612,dollar,0,952,1498,0.008109176,-1.4419668,-0.6185015,false,1.0229686,0.51148427,0.6666667,0.3333333,dollar,0,1170,2091,0.015344528,-0.5219592,-0.51023966,false,0.5369269,0.6040428,0.4705882,0.5294118,dollar,0,1513,3573,0.018121285,-0.041396912,-0.07709971,false,0.033916663,1.0853331,0.030303033,0.96969694,dollar,0,1045,3838,0.03255999,-0.008449943,-0.24913839,false,0.20194063,0.9423895,0.1764706,0.82352936,dollar,0,827,3245,0.028271684,-0.30895075,-1.5299089,false,0.0,1.0143925,0.0,1.0,dollar,0,1232,2730,0.030431774,0.0,0.3960794,false,1.0448242,0.0,1.0,0.0,dollar,0,1264,4337,N/A,0.0,0.08724565,0.0835027,false,0.20651202,0.92930406,0.18181819,0.8181818,dollar,0,1154,3166,0.02787912,-0.18079697,-0.87547916,false,1.043229,0.0,1.0,0.0,dollar,0,1061,1623,0.0,0.18432821,0.17669009,1.2448447,2683,3479,N/A,N/A,3791,4462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3807,N/A,3213,3447,6552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6396,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,4,0.0,4,false,0.64772725,2.3522727,0.21590908,0.78409094,,N/A,1,2278,2933,3339,0.07056818,-0.15496206,-0.2392397,false,1.4322727,1.5004761,0.4883721,0.5116279,dollar,0,1185,1872,0.04501428,-0.88586277,-0.6185015,false,1.0563382,1.2607907,0.45588237,0.5441176,dollar,0,1076,1451,0.03782372,-0.53898567,-0.51023966,false,1.118983,0.8138058,0.57894737,0.42105263,dollar,0,936,1560,0.024414174,-0.08627327,-0.07709971,false,0.92004794,0.9541238,0.4909091,0.5090909,dollar,0,842,1295,0.028623713,-0.22921926,-0.24913839,false,1.0879354,0.61196375,0.64,0.36,dollar,0,702,3057,0.018358912,-1.6644421,-1.5299089,false,0.5195526,0.3463683,0.6000001,0.39999995,dollar,0,1279,2886,0.010391049,0.20578407,0.3960794,false,0.6499197,0.4788882,0.57575756,0.42424244,dollar,0,1279,2356,N/A,0.014366646,0.05427005,0.0835027,false,0.5827478,0.61702704,0.48571432,0.5142857,dollar,0,1170,1685,0.018510811,-0.5101836,-0.87547916,false,0.30404317,0.57430375,0.34615386,0.65384614,dollar,0,967,1560,0.017229112,0.053721413,0.17669009,0.9543358,1420,1809,N/A,2309,2449,N/A,4664,N/A,N/A,N/A,3916,N/A,N/A,N/A,N/A,4462,N/A,3900,8970,9345,9672,N/A,N/A,N/A,2886,N/A,N/A,1888,2200,2481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3136,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
9,0,0,5,0.0,5,false,1.3636364,1.6363636,0.45454547,0.54545456,,4602,1,3401,3885,5304,0.049090907,-0.32623595,-0.2392397,false,1.498686,1.2602588,0.54320985,0.45679015,percent,0,1217,5195,0.037807763,-0.9269395,-0.6185015,false,1.1546211,0.9508643,0.5483871,0.45161286,percent,0,2839,5943,0.028525928,-0.5891335,-0.51023966,false,0.7850835,0.88748556,0.46938777,0.53061223,percent,0,1669,N/A,0.026624566,-0.06052971,-0.07709971,false,0.54697955,1.093959,0.33333334,0.6666666,percent,0,1794,3447,0.03281877,-0.13627361,-0.24913839,false,0.1688188,1.3843142,0.10869565,0.8913043,percent,0,1388,6365,0.041529424,-0.2582774,-1.5299089,false,0.4421216,1.0202806,0.30232558,0.6976744,percent,0,1388,5865,0.030608417,0.17511526,0.3960794,false,1.7078761,0.0,1.0,0.0,percent,0,1622,4649,N/A,0.0,0.14261226,0.0835027,false,1.8566118,0.0,1.0,0.0,percent,0,1513,2480,0.0,-1.625425,-0.87547916,false,0.7735802,0.0,1.0,0.0,percent,0,4992,5694,0.0,0.13668396,0.17669009,0.92308325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
