;; Experiment Time: Tue Nov 20 13:49:06 PST 2012
;; Number of Subjects Used: 10
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.dollarChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.dragTimes.2,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.dragTimes.1,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.dragTimes.1,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.dragTimes.1,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.dragTimes.1,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.dragTimes.1,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.dragTimes.1,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.dragTimes.1,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.1.dragTimes.1,period.2.dragTimes.2,period.4.dragTimes.2,period.5.percentChoices.0,period.8.dragTimes.2,period.0.percentChoices.0,period.0.dragTimes.3,period.1.dragTimes.2,period.1.dragTimes.3,period.1.dragTimes.4,period.1.dragTimes.5,period.1.dragTimes.6,period.1.dragTimes.7,period.3.dragTimes.2,period.3.dragTimes.3,period.3.dragTimes.4,period.3.dragTimes.5,period.3.dragTimes.6,period.9.dragTimes.2,period.0.dragTimes.4,period.0.dragTimes.5,period.0.dragTimes.6,period.2.dragTimes.3,period.5.dragTimes.2,period.5.dragTimes.3,period.6.dragTimes.2,period.6.dragTimes.3,period.6.dragTimes.4,period.6.dragTimes.5,period.7.dragTimes.2,period.8.dragTimes.3,period.8.dragTimes.4,period.2.percentChoices.0,period.3.dollarChoices.0,period.7.percentChoices.0,period.8.dollarChoices.0,period.7.dragTimes.3,period.4.dragTimes.3,period.6.dragTimes.6,period.7.dragTimes.4,period.7.dragTimes.5,period.7.dragTimes.6,period.7.dragTimes.7,period.7.dragTimes.8,period.7.dragTimes.9,period.7.dragTimes.10,period.9.dragTimes.3,period.9.dragTimes.4,period.6.dollarChoices.0,period.4.dragTimes.4,period.4.dragTimes.5,period.5.dragTimes.4,period.5.dragTimes.5,period.5.dragTimes.6,period.8.dragTimes.5,period.1.dollarChoices.0,period.6.percentChoices.0,period.7.dollarChoices.0,period.1.percentChoices.0,period.4.percentChoices.0,period.5.dollarChoices.0,period.8.percentChoices.0,period.2.dragTimes.4,period.9.percentChoices.0,period.8.dragTimes.6,period.8.dragTimes.7,period.3.percentChoices.0,period.3.dragTimes.7,period.3.dragTimes.8,period.3.dragTimes.9,period.3.dragTimes.10,period.4.dollarChoices.0,period.2.dragTimes.5,period.0.dragTimes.7,period.0.dragTimes.8,period.2.dragTimes.6,period.9.dragTimes.5,period.4.dragTimes.6,period.4.dragTimes.7,period.4.dragTimes.8,period.4.dragTimes.9,period.2.dollarChoices.0,period.4.betTime,period.4.betResult,period.2.betTime,period.2.betResult,period.3.betTime,period.3.betResult,period.7.betTime,period.7.betResult,period.8.betTime,period.8.betResult,period.0.betTime,period.0.betResult,period.5.betTime,period.5.betResult,period.1.betTime,period.1.betResult,period.6.betTime,period.6.betResult,period.9.dragTimes.6,period.2.dragTimes.7,period.9.betTime,period.9.betResult,period.2.dragTimes.8,period.2.dragTimes.9,period.2.dragTimes.10,period.2.dragTimes.11,period.2.dragTimes.12,period.0.dragTimes.9,period.0.dragTimes.10,period.0.dragTimes.11,period.0.dragTimes.12,period.9.dragTimes.7,period.9.dragTimes.8,period.9.dragTimes.9,period.5.dragTimes.7,period.5.dragTimes.8,period.5.dragTimes.9,period.4.view.0.index,period.4.view.0.time,period.8.view.0.index,period.8.view.0.time,period.6.dragTimes.7,period.6.dragTimes.8,period.6.dragTimes.9,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,period.0.dollarChoices.1,
5,0,0,0,0.0,0,false,1.6704545,1.3295455,0.5568182,0.44318184,,2528,1,1810,3245,3932,0.039886363,-0.94046295,-0.56299824,false,1.0238621,1.2968919,0.44117647,0.5588235,dollar,0,2028,0.038906757,0.57537776,0.561968,false,1.3956833,1.7360938,0.4456522,0.5543478,dollar,0,1139,1856,0.05208281,1.1460602,0.8211463,false,2.5483098,2.4123998,0.51369864,0.48630136,dollar,0,998,1560,0.07237199,-2.2165108,-0.86979645,false,1.2857056,2.266902,0.36190477,0.63809526,dollar,0,2403,3198,0.06800706,0.96269065,0.74876446,false,1.2209525,3.8324342,0.24161074,0.75838923,dollar,0,1373,N/A,0.11497302,0.76127577,0.6235097,false,1.32665,4.8984,0.21311475,0.7868852,dollar,0,1061,1716,0.14695199,0.633563,0.47756603,false,0.88524514,6.2988596,0.123222746,0.87677723,dollar,0,2013,2668,0.18896578,0.11376908,0.12851703,false,0.4408514,7.0536222,0.05882353,0.9411765,dollar,0,1451,N/A,0.21160866,-6.846434E-4,-0.0015530027,false,0.47522283,7.230176,0.06167401,0.938326,dollar,0,2839,5584,0.21690528,-0.056706145,-0.119325384,7.86885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,1,0.0,1,false,1.125,1.875,0.375,0.625,,2496,1,3120,3604,3963,0.05625,-0.633373,-0.56299824,false,0.4399365,2.132,0.17105263,0.8289474,dollar,0,1529,0.06396,0.24723025,0.561968,false,1.9443302,1.0233316,0.6551724,0.34482756,dollar,0,873,1638,0.030699948,1.5965796,0.8211463,false,4.929727,0.54396963,0.9006212,0.09937884,dollar,0,936,5397,0.016319089,-4.287859,-0.86979645,false,1.1254396,1.5005863,0.4285714,0.5714286,dollar,0,749,3838,0.04501759,0.8426892,0.74876446,false,2.4701803,1.4550374,0.62931037,0.3706896,dollar,0,1482,5803,0.04365112,1.5401814,0.6235097,false,4.85145,1.25527,0.7944445,0.20555551,dollar,0,905,3635,0.0376581,2.3168876,0.47756603,false,7.6858315,1.4283404,0.8432836,0.15671642,dollar,0,952,2528,0.04285021,0.98776025,0.12851703,false,8.781515,1.4295483,0.8600001,0.13999994,dollar,0,1061,2294,0.042886447,-0.013637717,-0.0015530027,false,8.369168,1.8711548,0.8172758,0.1827242,dollar,0,921,2122,0.05613464,-0.99865425,-0.119325384,9.355085,5319,6770,N/A,N/A,5086,N/A,4571,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5195,5414,8768,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,2,0.0,2,false,2.9318182,0.06818175,0.97727275,0.022727251,,N/A,1,3822,4492,N/A,0.0020454526,-1.6506085,-0.56299824,false,1.6716636,0.068231225,0.96078426,0.039215717,percent,0,936,0.0020469367,0.93942153,0.561968,false,3.002579,0.0,1.0,0.0,percent,0,952,1388,0.0,2.4655566,0.8211463,false,6.693921,0.13125324,0.9807693,0.019230753,percent,0,1108,1701,0.0039375974,-5.8223486,-0.86979645,false,2.7207732,0.2194171,0.92537314,0.07462683,percent,0,1014,1560,0.0065825125,2.0372183,0.74876446,false,5.7605615,0.21820307,0.96350366,0.03649635,percent,0,983,1685,0.0065460918,3.5917659,0.6235097,false,10.8834505,0.0874176,0.9920319,0.0079681575,percent,0,2059,2371,0.002622528,5.1975665,0.47756603,false,17.635748,0.0,1.0,0.0,percent,0,3120,3354,0.0,2.266494,0.12851703,false,0.0,20.054329,0.0,1.0,percent,0,1965,2309,0.60162985,-0.0,-0.0015530027,false,0.290929,20.365028,0.014084507,0.9859155,percent,0,702,1310,0.6109508,-0.034715213,-0.119325384,21.234184,1388,1747,3759,N/A,2636,3229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2402,N/A,N/A,2995,N/A,N/A,N/A,4400,2948,3681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3931,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4103,5163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,3,0.0,3,false,1.4659091,1.5340909,0.48863637,0.5113636,,1576,1,2262,4056,N/A,0.046022724,-0.82530427,-0.56299824,false,0.9523737,1.4625738,0.3943662,0.6056338,dollar,0,843,0.04387721,0.5352036,0.561968,false,1.2981414,1.8788887,0.40860215,0.5913978,dollar,0,780,3401,0.05636666,1.065964,0.8211463,false,1.6286887,3.2573771,0.33333334,0.6666666,dollar,0,843,3651,0.097721316,-1.4166276,-0.86979645,false,1.425028,2.6125512,0.3529412,0.64705884,dollar,0,764,2558,0.07837653,1.0670103,0.74876446,false,1.5957583,4.1082287,0.2797619,0.7202381,dollar,0,827,3292,0.123246856,0.9949708,0.6235097,false,1.6660703,5.542234,0.23113208,0.7688679,dollar,0,811,5444,0.16626701,0.7956586,0.47756603,false,2.4129794,5.98147,0.2874494,0.71255064,dollar,0,796,3276,0.1794441,0.31010896,0.12851703,false,1.8693308,7.035481,0.20992367,0.7900763,dollar,0,889,4118,0.21106443,-0.002903076,-0.0015530027,false,1.3941492,7.718826,0.15298508,0.8470149,dollar,0,765,5679,0.23156478,-0.16635738,-0.119325384,9.187725,2684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,4,0.0,4,false,2.3181818,0.68181825,0.77272725,0.22727275,,N/A,1,3323,N/A,N/A,0.020454546,-1.3051323,-0.56299824,false,0.37078708,1.6516879,0.18333334,0.81666666,percent,0,1498,0.049550634,0.20837049,0.561968,false,1.0224539,1.3291901,0.4347826,0.5652174,percent,0,1670,N/A,0.039875705,0.83958423,0.8211463,false,0.67765325,3.0155568,0.18348624,0.8165137,percent,0,4071,4929,0.0904667,-0.5894204,-0.86979645,false,1.2203947,2.1695905,0.36,0.64,percent,0,1794,3401,0.06508771,0.9137882,0.74876446,false,0.5764513,4.238612,0.11971832,0.8802817,percent,0,2168,4243,0.12715836,0.35942298,0.6235097,false,1.8363777,3.6047416,0.3375,0.6625,percent,0,1747,2449,0.10814224,0.8769916,0.47756603,false,1.6683481,5.005044,0.25,0.74999994,percent,0,2215,4695,0.15015131,0.21441114,0.12851703,false,2.8819668,4.170375,0.4086539,0.5913461,percent,0,2402,4633,0.12511124,-0.0044757025,-0.0015530027,false,3.6034875,3.5694928,0.50236964,0.49763036,percent,0,1982,3198,0.10708478,-0.42998752,-0.119325384,6.874741,2574,N/A,4025,N/A,N/A,2465,N/A,3417,3776,N/A,N/A,N/A,N/A,5413,6224,6708,N/A,N/A,4337,N/A,N/A,N/A,N/A,4602,N/A,3712,4492,N/A,N/A,5148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4836,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,5,0.0,5,false,1.5340909,1.4659091,0.5113636,0.48863637,,2449,1,3432,7082,N/A,0.04397727,-0.86369044,-0.56299824,false,2.349499,0.034050703,0.9857143,0.014285712,dollar,0,2745,0.001021521,1.3203433,0.561968,false,3.1002493,1.056129,0.74590164,0.2540984,dollar,0,1560,3557,0.03168387,2.5457582,0.8211463,false,7.8138833,0.32111883,0.9605263,0.039473724,dollar,0,1575,N/A,0.009633564,-6.796488,-0.86979645,false,3.499026,0.10603118,0.9705882,0.029411787,dollar,0,2605,3104,0.0031809353,2.6199462,0.74876446,false,0.0,7.5075035,0.0,1.0,dollar,0,1887,3728,0.2252251,0.0,0.6235097,false,0.0,7.7327285,0.0,1.0,dollar,0,2746,3666,0.23198184,0.0,0.47756603,false,0.5345443,7.430166,0.06711409,0.9328859,dollar,0,4618,5039,0.22290497,0.06869805,0.12851703,false,3.8373322,4.423591,0.46451613,0.53548384,dollar,0,3151,3619,0.13270773,-0.0059593874,-0.0015530027,false,0.0,8.387676,0.0,1.0,dollar,0,3759,4430,0.25163028,-0.0,-0.119325384,8.639306,3494,4009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4540,4056,5038,N/A,N/A,N/A,N/A,5382,N/A,N/A,N/A,N/A,N/A,N/A,5819,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,6,0.0,6,false,1.9431818,1.0568182,0.64772725,0.35227275,,N/A,1,3697,5008,N/A,0.031704545,-1.0940078,-0.56299824,false,0.506576,1.6885867,0.23076922,0.7692307,percent,0,2106,0.0506576,0.2846795,0.561968,false,0.989706,1.638134,0.37662336,0.6233766,percent,0,1061,4446,0.04914402,0.8126934,0.8211463,false,1.9006122,2.0363703,0.4827586,0.51724136,percent,0,1217,4461,0.061091106,-1.6531458,-0.86979645,false,0.81709784,2.07679,0.28235295,0.717647,percent,0,921,4680,0.062303703,0.61181384,0.74876446,false,0.6105401,3.256214,0.15789473,0.84210527,percent,0,1155,3963,0.09768642,0.38067767,0.6235097,false,1.0891736,3.4036672,0.24242425,0.75757575,percent,0,1248,3932,0.10211001,0.5201523,0.47756603,false,1.4596928,3.8019905,0.27741936,0.7225806,percent,0,1342,3588,0.11405971,0.1875954,0.12851703,false,0.7819897,4.7939367,0.1402439,0.8597561,percent,0,1108,3822,0.1438181,-0.0012144322,-0.0015530027,false,1.1913605,4.52717,0.20833331,0.7916667,percent,0,1342,3432,0.1358151,-0.14215955,-0.119325384,5.7203403,3556,N/A,N/A,N/A,N/A,2808,N/A,5319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,7,0.0,7,false,1.9431818,1.0568182,0.64772725,0.35227275,,N/A,1,3807,N/A,N/A,0.031704545,-1.0940078,-0.56299824,false,1.2157825,0.97938025,0.5538462,0.44615382,percent,0,1857,0.029381407,0.68323094,0.561968,false,3.1413915,0.0,1.0,0.0,percent,0,1217,3759,0.0,2.5795422,0.8211463,false,4.7604733,2.3802366,0.6666667,0.33333334,percent,0,1170,1716,0.071407095,-4.1406426,-0.86979645,false,1.5949249,2.8515325,0.35869566,0.6413044,percent,0,1076,1529,0.08554597,1.194223,0.74876446,false,5.1445594,1.1648059,0.8153846,0.18461539,percent,0,1045,3448,0.034944177,3.2076826,0.6235097,false,7.9273357,2.8694038,0.7342342,0.2657658,percent,0,1700,5304,0.086082116,3.7858262,0.47756603,false,10.081393,5.654114,0.640678,0.35932198,percent,0,1217,3994,0.1696234,1.2956307,0.12851703,false,13.125847,4.161854,0.7592593,0.24074073,percent,0,1607,2137,0.12485561,-0.020384476,-0.0015530027,false,8.642743,8.749444,0.4969325,0.5030675,percent,0,1622,2215,0.26248333,-1.0312986,-0.119325384,16.682526,4836,N/A,4056,N/A,2527,2590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4961,N/A,N/A,N/A,N/A,5413,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2855,3182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3401,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4852,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
5,0,0,8,0.0,8,false,1.3636364,1.6363636,0.45454547,0.54545456,,N/A,1,4181,5163,5756,0.049090907,-0.7677249,-0.56299824,false,0.41034067,2.0517035,0.16666667,0.8333334,percent,0,1748,0.0615511,0.23059833,0.561968,false,0.8874589,1.945583,0.31325302,0.68674695,percent,0,3011,N/A,0.058367487,0.7287336,0.8211463,false,1.1245832,2.8966537,0.27966103,0.720339,percent,0,2075,3541,0.08689961,-0.97815853,-0.86979645,false,0.88063407,2.5741608,0.25490198,0.745098,percent,0,2090,N/A,0.07722482,0.65938747,0.74876446,false,1.2556037,3.257782,0.2781955,0.72180444,percent,0,2371,N/A,0.09773346,0.7828811,0.6235097,false,1.3905342,4.3072643,0.24404761,0.75595236,percent,0,1732,4852,0.12921792,0.66407186,0.47756603,false,1.5593828,5.1188436,0.23350254,0.76649743,percent,0,1778,4649,0.1535653,0.20040725,0.12851703,false,0.9189974,6.1266494,0.13043478,0.86956525,percent,0,3557,N/A,0.18379948,-0.0014272055,-0.0015530027,false,0.74655604,6.4814634,0.103286386,0.89671355,percent,0,2917,N/A,0.1944439,-0.08908309,-0.119325384,7.3384895,N/A,N/A,N/A,N/A,N/A,3089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
